LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132449	7495148			60	Longitude	UTM easting	349779						6.73815977792					Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132450	7495160			60	Longitude	UTM easting	349779						6.73815977792					Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132451	7495172			60	Longitude	UTM easting	349779						6.73815977792					Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132452	7495184			60	Longitude	UTM easting	349779						6.73815977792					Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132462	7495275			60	Longitude	UTM easting	0											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132463	7495286			60	Longitude	UTM easting	0											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132464	7495297			60	Longitude	UTM easting	0											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Kleyer	Michael	25	The LEDA Traitbase	Ranunculus repens	45737	Ranunculus repens	1132465	7495308			60	Longitude	UTM easting	0											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	UTM easting in LEDA, also longitude or 0	
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1306317	9032696			60	Longitude	LONGITUDE	12°44 E						12.7333333333333					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1306353	9033778			60	Longitude	LONGITUDE	12°44 E						12.7333333333333					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1306436	9036307			60	Longitude	LONGITUDE	12°44 E						12.7333333333333					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307058	9053394			60	Longitude	LONGITUDE	7°24 W						-7.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307090	9054380			60	Longitude	LONGITUDE	7°24 W						-7.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307119	9055272			60	Longitude	LONGITUDE	7°24 W						-7.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307193	9057406			60	Longitude	LONGITUDE	17°24 E						17.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307305	9060572			60	Longitude	LONGITUDE	17°24 E						17.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307430	9064088			60	Longitude	LONGITUDE	17°24 E						17.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Ranunculus repens	45737	Ranunculus repens	1307562	9067799			60	Longitude	LONGITUDE	17°24 E						17.4					Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1322252	9369686			60	Longitude	longitude	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447316	10746885			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447317	10746893			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447318	10746901			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447319	10746909			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447320	10746917			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447321	10746925			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447322	10746933			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447323	10746941			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447324	10746949			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Burrascano	Sabina	158	Plant Traits from Circeo National Park, Italy	Carpinus betulus	10773	Carpinus betulus	1447325	10746957			60	Longitude	lon	13° 3'						13.05					Burrascano S, Copiz R, Del Vico E, Fagiani S, Giarrizzo E, Mei M, Mortelliti A, Sabatini FM, Blasi C (2015) Wild boar rooting intensity determines shifts in understorey composition and functional traits. COMMUNITY ECOLOGY 16(2) 244-253 DOI: 10.1556/168.2015.16.2.12		
Abedi	Mehdi	403	Iranian Plant Trait Dataset	Medicago sativa L.	35846	Medicago sativa	2705466	24132077			60	Longitude	Longitute	56° 6'33.00"E						56.10916667					unpub.		
Wang	Han	443	The China Plant Trait Database	Medicago sativa	35846	Medicago sativa	2763381	25603228			60	Longitude	Longitude	88.064						88.064					Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819		
Wang	Han	443	The China Plant Trait Database	Medicago sativa	35846	Medicago sativa	2763889	25660567			60	Longitude	Longitude	110.1666667						110.1666667					Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819		
Wang	Han	443	The China Plant Trait Database	Medicago sativa	35846	Medicago sativa	2763931	25663530			60	Longitude	Longitude	108.4333333						108.4333333					Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819		
Wang	Han	443	The China Plant Trait Database	Medicago sativa	35846	Medicago sativa	2763963	25665830			60	Longitude	Longitude	110.35						110.35					Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819		
Novakovskiy	Alexander	453	European North Russia	Ranunculus repens L.	45737	Ranunculus repens	2953283	27134371			60	Longitude	Longitude	58°34´ E						58.5666666666667					Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2		
Novakovskiy	Alexander	453	European North Russia	Ranunculus repens L.	45737	Ranunculus repens	2953290	27134497			60	Longitude	Longitude	50°33´ E						50.55					Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2		
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Carpinus betulus	10773	Carpinus betulus	158137	1662189			61	Altitude	alt	350 - 2840	m					1500	m				Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.		
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Medicago sativa	35846	Medicago sativa	158348	1668097			61	Altitude	alt	100 - 400	m					250	m				Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.		
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Ranunculus repens	45737	Ranunculus repens	158488	1672627			61	Altitude	alt	2 - 636	m					315	m				Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.		
Onoda	Yusuke	124	Leaf Biomechanics Database	Ranunculus repens	45737	Ranunculus repens	1043931	6377609			61	Altitude	ALT	100	m	Single				100	m				Onoda, Y., M. Westoby, P. B. Adler, A. M. F. Choong, F. J. Clissold, J. H. C. Cornelissen, S. Diaz, N. J. Dominy, A. Elgart, L. Enrico, P. V. A. Fine, J. J. Howard, A. Jalili, K. Kitajima, H. Kurokawa, C. McArthur, P. W. Lucas, L. Markesteijn, N. Perez-Harguindeguy, L. Poorter, L. Richards, L. S. Santiago, Jr. E. Sosinski, S. Van Bael, D. I. Warton, I. J. Wright, S. J. Wright, and N. Yamashita. 2011 . Global patterns of leaf mechanical properties. Ecology Letters 14:301-312.	Altitude	
Onoda	Yusuke	124	Leaf Biomechanics Database	Carpinus betulus	10773	Carpinus betulus	1044068	6380743			61	Altitude	ALT	1400	m	Single				1400	m				Onoda, Y., M. Westoby, P. B. Adler, A. M. F. Choong, F. J. Clissold, J. H. C. Cornelissen, S. Diaz, N. J. Dominy, A. Elgart, L. Enrico, P. V. A. Fine, J. J. Howard, A. Jalili, K. Kitajima, H. Kurokawa, C. McArthur, P. W. Lucas, L. Markesteijn, N. Perez-Harguindeguy, L. Poorter, L. Richards, L. S. Santiago, Jr. E. Sosinski, S. Van Bael, D. I. Warton, I. J. Wright, S. J. Wright, and N. Yamashita. 2011 . Global patterns of leaf mechanical properties. Ecology Letters 14:301-312.	Altitude	
Onoda	Yusuke	124	Leaf Biomechanics Database	Medicago sativa	35846	Medicago sativa	1044626	6394233			61	Altitude	ALT	250	m	Single				250	m				Onoda, Y., M. Westoby, P. B. Adler, A. M. F. Choong, F. J. Clissold, J. H. C. Cornelissen, S. Diaz, N. J. Dominy, A. Elgart, L. Enrico, P. V. A. Fine, J. J. Howard, A. Jalili, K. Kitajima, H. Kurokawa, C. McArthur, P. W. Lucas, L. Markesteijn, N. Perez-Harguindeguy, L. Poorter, L. Richards, L. S. Santiago, Jr. E. Sosinski, S. Van Bael, D. I. Warton, I. J. Wright, S. J. Wright, and N. Yamashita. 2011 . Global patterns of leaf mechanical properties. Ecology Letters 14:301-312.	Altitude	
